$GPGGA,141315.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*45
$GPGGA,141316.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*46
$GPGGA,141317.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*47
$GPGGA,141318.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*48
$GPGGA,141319.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*49
$GPGGA,141320.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*43
$GPGGA,141321.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*42
$GPGGA,141322.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*41
$GPGGA,141323.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*40
$GPGGA,141324.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*47
$GPGGA,141325.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*46
$GPGGA,141326.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*45
$GPGGA,141327.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*44
$GPGGA,141328.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4B
$GPGGA,141329.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4A
$GPGGA,141330.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*42
$GPGGA,141331.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*43
$GPGGA,141332.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*40
$GPGGA,141333.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*41
$GPGGA,141334.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*46
$GPGGA,141335.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*47
$GPGGA,141336.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*44
$GPGGA,141337.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*45
